20531524579|01|SS01|0881989|01/01/2023|944.00
20531524579|01|SS01|0881988|01/01/2023|944.00
20531524579|01|F015|0172501|01/01/2023|2879.71
20531524579|01|E001|0000174|02/01/2023|820.00
20531524579|01|F044|0000028|02/01/2023|3138.00
20531524579|01|F001|0000713|02/01/2023|540.00
20531524579|01|F001|0002747|02/01/2023|230.40
20531524579|01|E001|0000012|02/01/2023|120.00
20531524579|01|F002|0026995|02/01/2023|798.00
20531524579|01|F001|0000089|02/01/2023|80.00
20531524579|01|E001|0000263|02/01/2023|4316.40
20531524579|01|F001|0020738|03/01/2023|49327.12
20531524579|01|E001|0000277|03/01/2023|650.00
20531524579|01|F003|0001343|03/01/2023|2354.80
20531524579|01|F003|0001344|03/01/2023|834.30
20531524579|01|E001|0000022|03/01/2023|56.00
20531524579|01|E001|0001437|03/01/2023|2510.40
20531524579|01|F001|0000388|03/01/2023|1976.94
20531524579|01|F001|0000389|03/01/2023|6589.80
20531524579|01|F001|0000390|03/01/2023|6589.80
20531524579|01|F301|0057954|03/01/2023|40.00
20531524579|01|F003|0001341|03/01/2023|710.50
20531524579|01|E001|0000003|03/01/2023|160.00
20531524579|01|F001|0006021|04/01/2023|30.00
20531524579|01|FT04|0003268|04/01/2023|66.20
20531524579|01|F001|0001600|04/01/2023|21.00
20531524579|01|F001|0001395|04/01/2023|46.00
20531524579|01|E001|0000590|04/01/2023|580.00
20531524579|01|F001|0008368|04/01/2023|240.00
20531524579|01|F004|0031235|04/01/2023|72.00
20531524579|01|F027|0658201|04/01/2023|882.77
20531524579|01|E001|0000428|04/01/2023|2200.00
20531524579|01|S201|2444371|05/01/2023|395307.00
20531524579|01|F002|0001015|05/01/2023|700.00
20531524579|01|E001|0000133|05/01/2023|30.00
20531524579|01|F001|0000044|05/01/2023|190.00
20531524579|01|F001|0008377|05/01/2023|460.00
20531524579|01|F001|0000768|05/01/2023|93900.00
20531524579|01|F001|0001397|05/01/2023|40.00
20531524579|01|E001|0000091|05/01/2023|210.00
20531524579|01|F001|0000716|05/01/2023|800.00
20531524579|01|F001|0025024|05/01/2023|608.00
20531524579|01|F001|0001396|05/01/2023|124.00
20531524579|01|S201|2444335|05/01/2023|225219.00
20531524579|01|F001|0001550|06/01/2023|180.00
20531524579|01|E001|0000593|06/01/2023|100.00
20531524579|01|E001|0000594|06/01/2023|840.00
20531524579|01|F002|0027061|06/01/2023|798.00
20531524579|01|F002|0027063|06/01/2023|3600.00
20531524579|01|E001|0000178|06/01/2023|1770.00
20531524579|01|F001|0023006|06/01/2023|240.00
20531524579|01|F009|0000316|07/01/2023|7526.54
20531524579|01|E001|0000060|07/01/2023|62.00
20531524579|01|E001|0000127|07/01/2023|8.00
20531524579|01|E001|0000126|07/01/2023|23.00
20531524579|01|F001|0001399|07/01/2023|100.00
20531524579|01|F001|0001398|07/01/2023|33.00
20531524579|01|FF03|0011190|07/01/2023|160.00
20531524579|01|FF03|0011188|07/01/2023|120.00
20531524579|01|FF03|0011189|07/01/2023|120.00
20531524579|01|FF03|0011187|07/01/2023|160.00
20531524579|01|FF03|0011186|07/01/2023|120.00
20531524579|01|E001|0000076|07/01/2023|380.00
20531524579|01|E001|0000004|07/01/2023|270.00
20531524579|01|E001|0000077|07/01/2023|200.00
20531524579|01|F201|0140932|08/01/2023|144.00
20531524579|01|F001|0005665|09/01/2023|210.00
20531524579|01|F335|0002362|09/01/2023|18.48
20531524579|01|E001|0000265|09/01/2023|3942.48
20531524579|01|F001|0000201|09/01/2023|80.00
20531524579|01|F127|0000069|09/01/2023|277.12
20531524579|01|F003|0015619|09/01/2023|40.00
20531524579|01|E001|0005905|09/01/2023|1244.00
20531524579|01|F001|0000700|09/01/2023|270.00
20531524579|01|E001|0000861|09/01/2023|280.00
20531524579|01|F054|0012118|09/01/2023|508.00
20531524579|01|FE01|0003248|09/01/2023|956.00
20531524579|01|F301|0058123|09/01/2023|80.00
20531524579|01|E001|0000197|10/01/2023|600.00
20531524579|01|F001|0000361|10/01/2023|360.00
20531524579|01|E001|0000036|10/01/2023|5450.00
20531524579|01|F001|0001077|10/01/2023|13663.24
20531524579|01|FT33|0000158|10/01/2023|160.00
20531524579|01|F001|0015709|10/01/2023|2700.00
20531524579|01|F002|0027122|10/01/2023|617.50
20531524579|01|F001|0020839|10/01/2023|49122.66
20531524579|01|E001|0000129|11/01/2023|24.00
20531524579|01|F003|0015655|11/01/2023|240.00
20531524579|01|E001|0000055|11/01/2023|2392.46
20531524579|01|E001|0000056|11/01/2023|2392.46
20531524579|01|F009|0000317|11/01/2023|3763.27
20531524579|01|F127|0000070|11/01/2023|461.86
20531524579|01|F001|0000225|11/01/2023|50.00
20531524579|01|F001|0001499|11/01/2023|697.60
20531524579|01|F001|0001500|11/01/2023|744.90
20531524579|01|F004|0011558|11/01/2023|1534.53
20531524579|01|F003|0009208|11/01/2023|7851.70
20531524579|01|F003|0009207|11/01/2023|31406.78
20531524579|01|F001|0000226|11/01/2023|250.00
20531524579|01|F003|0015648|11/01/2023|40.00
